Placa,Código interno,DATE_ENTRY,EVENT_NAME,VALUE,Dirección,Latitud,Longitud,SPEED,Orientación,Batería,Planilla
GB0017,,06/12/2019 11:53:16,Apertura Geobolt,BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO-BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO,BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO,-74.15373,4.68911,0.0,194.0,45 %,
GB0017,,06/12/2019 11:51:06,Cierre de Geobolt,BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO-BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO,BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO,-74.1537,4.6891,0.0,194.0,44 %,
GB0017,,06/12/2019 11:51:06,Bolt Inserted -  Geobolt,BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO-BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO,BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO,-74.1537,4.6891,0.0,194.0,44 %,
GB00158,,06/01/2020 17:37:45,Bolt Removed - Geobolt,"Calle Sabino 276, Sta MarÃ­a la Ribera, CuauhtÃ©moc, 06400 Ciudad de MÃ©xico, CDMX, Mexico-Calle Sabino 276, Sta MarÃ­a la Ribera, CuauhtÃ©moc, 06400 Ciudad de MÃ©xico, CDMX, Mexico","Calle Sabino 276, Sta MarÃ­a la Ribera, CuauhtÃ©moc, 06400 Ciudad de MÃ©xico, CDMX, Mexico",-99.1591,19.45411,0.0,73.0,0 %,
GB00141,,06/01/2020 14:21:54,Bolt Inserted -  Geobolt,"Eje 3 Nte 1404, Pro Hogar, Azcapotzalco, 02900 Ciudad de MÃ©xico, CDMX, Mexico-Eje 3 Nte 1404, Pro Hogar, Azcapotzalco, 02900 Ciudad de MÃ©xico, CDMX, Mexico","Eje 3 Nte 1404, Pro Hogar, Azcapotzalco, 02900 Ciudad de MÃ©xico, CDMX, Mexico",-99.15453,19.47332,0.0,227.0,22 %,
GB00141,,06/01/2020 14:21:43,Bolt Removed - Geobolt,"Eje 3 Nte 1404, Pro Hogar, Azcapotzalco, 02900 Ciudad de MÃ©xico, CDMX, Mexico-Eje 3 Nte 1404, Pro Hogar, Azcapotzalco, 02900 Ciudad de MÃ©xico, CDMX, Mexico","Eje 3 Nte 1404, Pro Hogar, Azcapotzalco, 02900 Ciudad de MÃ©xico, CDMX, Mexico",-99.15453,19.47333,0.0,227.0,22 %,
GB0017,,04/12/2019 14:39:59,Bolt Removed - Geobolt,BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO-BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO,BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO,-74.15406,4.6892,0.0,281.0,26 %,
GB0017,,04/12/2019 14:39:59,Apertura Geobolt,BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO-BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO,BOGOTÁ D.C(AV FERROCARRIL DE OCCIDENTE (CL 22) CON CR 120)SAN PABLO JERICO,-74.15406,4.6892,0.0,281.0,26 %,
GB00067,,04/12/2019 14:24:33,Zone leave,3056-Work,"2850 Paces Ferry Rd SE, Atlanta, GA 30339, USA",-84.47274,33.86632,8.0,0.0,1 %,
GB00067,,04/12/2019 13:52:27,Zone entry,3056-Work,"2850 Paces Ferry Rd SE, Atlanta, GA 30339, USA",-84.47296,33.86631,6.0,104.0,1 %,
GB0017,,04/12/2019 12:06:32,Cierre de Geobolt,VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 ))-VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 )),VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 )),-74.46273,4.9859,0.0,139.0,28 %,
GB0017,,04/12/2019 12:06:32,Bolt Inserted -  Geobolt,VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 ))-VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 )),VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 )),-74.46273,4.9859,0.0,139.0,28 %,
GB0017,,04/12/2019 12:05:25,Apertura Geobolt,VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 ))-VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 )),VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 )),-74.46459,4.98897,48.0,120.0,28 %,
GB0017,,04/12/2019 12:05:25,Bolt Removed - Geobolt,VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 ))-VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 )),VILLETA(SASAIMA (CUND) - VILLETA (CUND) KM ( 6 - 1 )),-74.46459,4.98897,48.0,120.0,28 %,
GB0017,,04/12/2019 11:18:51,Bolt Inserted -  Geobolt,GUADUAS(VILLETA (CUND) - GUADUAS (CUND) KM ( 17 - 14 ))-GUADUAS(VILLETA (CUND) - GUADUAS (CUND) KM ( 17 - 14 )),GUADUAS(VILLETA (CUND) - GUADUAS (CUND) KM ( 17 - 14 )),-74.54227,5.01468,34.0,221.0,29 %,
GB0017,,04/12/2019 11:18:51,Cierre de Geobolt,GUADUAS(VILLETA (CUND) - GUADUAS (CUND) KM ( 17 - 14 ))-GUADUAS(VILLETA (CUND) - GUADUAS (CUND) KM ( 17 - 14 )),GUADUAS(VILLETA (CUND) - GUADUAS (CUND) KM ( 17 - 14 )),-74.54227,5.01468,34.0,221.0,29 %,
GB0017,,04/12/2019 11:18:09,Bolt Removed - Geobolt,GUADUAS(VILLETA ( CUND ) - GUADUAS ( CUND ) KM ( 27 - 7 ))-GUADUAS(VILLETA ( CUND ) - GUADUAS ( CUND ) KM ( 27 - 7 )),GUADUAS(VILLETA ( CUND ) - GUADUAS ( CUND ) KM ( 27 - 7 )),-74.5412,5.01834,40.0,90.0,30 %,
GB0017,,04/12/2019 11:18:09,Apertura Geobolt,GUADUAS(VILLETA ( CUND ) - GUADUAS ( CUND ) KM ( 27 - 7 ))-GUADUAS(VILLETA ( CUND ) - GUADUAS ( CUND ) KM ( 27 - 7 )),GUADUAS(VILLETA ( CUND ) - GUADUAS ( CUND ) KM ( 27 - 7 )),-74.5412,5.01834,40.0,90.0,30 %,
GB0017,,04/12/2019 11:10:16,Cierre de Geobolt,GUADUAS(GUADUAS (CUND) - VILLETA (CUND) KM ( 8 - 22 ))-GUADUAS(GUADUAS (CUND) - VILLETA (CUND) KM ( 8 - 22 )),GUADUAS(GUADUAS (CUND) - VILLETA (CUND) KM ( 8 - 22 )),-74.56025,5.0593,50.0,169.0,30 %,
GB0017,,04/12/2019 11:10:16,Bolt Inserted -  Geobolt,GUADUAS(GUADUAS (CUND) - VILLETA (CUND) KM ( 8 - 22 ))-GUADUAS(GUADUAS (CUND) - VILLETA (CUND) KM ( 8 - 22 )),GUADUAS(GUADUAS (CUND) - VILLETA (CUND) KM ( 8 - 22 )),-74.56025,5.0593,50.0,169.0,30 %,
GB0017,,04/12/2019 10:51:17,Apertura Geobolt,GUADUAS(TRANSVERSAL LAS ÁNIMAS - BOGOTÁ KM (1))-GUADUAS(TRANSVERSAL LAS ÁNIMAS - BOGOTÁ KM (1)),GUADUAS(TRANSVERSAL LAS ÁNIMAS - BOGOTÁ KM (1)),-74.59593,5.06507,24.0,120.0,30 %,
GB0017,,04/12/2019 10:51:17,Bolt Removed - Geobolt,GUADUAS(TRANSVERSAL LAS ÁNIMAS - BOGOTÁ KM (1))-GUADUAS(TRANSVERSAL LAS ÁNIMAS - BOGOTÁ KM (1)),GUADUAS(TRANSVERSAL LAS ÁNIMAS - BOGOTÁ KM (1)),-74.59593,5.06507,24.0,120.0,30 %,
GB0017,,04/12/2019 10:28:46,Bolt Inserted -  Geobolt,GUADUAS(KR 10 CON 10)-GUADUAS(KR 10 CON 10),GUADUAS(KR 10 CON 10),-74.59969,5.07003,0.0,214.0,29 %,
GB0017,,04/12/2019 10:28:46,Cierre de Geobolt,GUADUAS(KR 10 CON 10)-GUADUAS(KR 10 CON 10),GUADUAS(KR 10 CON 10),-74.59969,5.07003,0.0,214.0,29 %,
GB0017,,04/12/2019 10:27:56,Bolt Removed - Geobolt,GUADUAS(KR 10 CON 10)-GUADUAS(KR 10 CON 10),GUADUAS(KR 10 CON 10),-74.59819,5.07237,45.0,216.0,30 %,
GB0017,,04/12/2019 10:27:56,Apertura Geobolt,GUADUAS(KR 10 CON 10)-GUADUAS(KR 10 CON 10),GUADUAS(KR 10 CON 10),-74.59819,5.07237,45.0,216.0,30 %,
GB0017,,04/12/2019 10:27:38,Cierre de Geobolt,GUADUAS(KR 10 CON 11)-GUADUAS(KR 10 CON 11),GUADUAS(KR 10 CON 11),-74.59721,5.0739,35.0,198.0,32 %,
GB0017,,04/12/2019 10:27:38,Bolt Inserted -  Geobolt,GUADUAS(KR 10 CON 11)-GUADUAS(KR 10 CON 11),GUADUAS(KR 10 CON 11),-74.59721,5.0739,35.0,198.0,32 %,
GB00067,,04/12/2019 10:07:51,Zone leave,3056-Work,"2850 Paces Ferry Rd SE, Atlanta, GA 30339, USA",-84.47257,33.86637,0.0,66.0,2 %,
GB0017,,04/12/2019 09:53:53,Bolt Removed - Geobolt,CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 35 - 23 ))-CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 35 - 23 )),CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 35 - 23 )),-74.5672,5.36569,71.0,103.0,31 %,
GB0017,,04/12/2019 09:53:53,Apertura Geobolt,CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 35 - 23 ))-CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 35 - 23 )),CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 35 - 23 )),-74.5672,5.36569,71.0,103.0,31 %,
GB0017,,04/12/2019 09:53:45,Bolt Inserted -  Geobolt,CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 ))-CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 )),CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 )),-74.56861,5.36601,74.0,102.0,31 %,
GB0017,,04/12/2019 09:53:45,Cierre de Geobolt,CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 ))-CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 )),CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 )),-74.56861,5.36601,74.0,102.0,31 %,
GB0017,,04/12/2019 09:53:25,Bolt Removed - Geobolt,CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 ))-CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 )),CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 )),-74.57233,5.36624,76.0,84.0,32 %,
GB0017,,04/12/2019 09:53:25,Apertura Geobolt,CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 ))-CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 )),CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 36 - 22 )),-74.57233,5.36624,76.0,84.0,32 %,
GB0017,,04/12/2019 09:52:55,Bolt Inserted -  Geobolt,CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 37 - 21 ))-CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 37 - 21 )),CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 37 - 21 )),-74.57807,5.3676,79.0,121.0,32 %,
GB0017,,04/12/2019 09:52:55,Cierre de Geobolt,CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 37 - 21 ))-CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 37 - 21 )),CAPARRAPÍ(GUADUAS (CUND) - PUERTO SALGAR (CUND) KM ( 37 - 21 )),-74.57807,5.3676,79.0,121.0,32 %,
GB00067,,04/12/2019 09:35:49,Zone entry,3056-Work,"2850 Paces Ferry Rd SE, Atlanta, GA 30339, USA",-84.47301,33.86639,0.0,0.0,2 %,
GB0017,,04/12/2019 09:26:25,Bolt Removed - Geobolt,PUERTO SALGAR(PUERTO BOYACA (BOY) - PUERTO SALGAR (BOY) KM ( 55 - 5 ))-PUERTO SALGAR(PUERTO BOYACA (BOY) - PUERTO SALGAR (BOY) KM ( 55 - 5 )),PUERTO SALGAR(PUERTO BOYACA (BOY) - PUERTO SALGAR (BOY) KM ( 55 - 5 )),-74.63549,5.5231,98.0,194.0,32 %,
GB0017,,04/12/2019 09:26:25,Apertura Geobolt,PUERTO SALGAR(PUERTO BOYACA (BOY) - PUERTO SALGAR (BOY) KM ( 55 - 5 ))-PUERTO SALGAR(PUERTO BOYACA (BOY) - PUERTO SALGAR (BOY) KM ( 55 - 5 )),PUERTO SALGAR(PUERTO BOYACA (BOY) - PUERTO SALGAR (BOY) KM ( 55 - 5 )),-74.63549,5.5231,98.0,194.0,32 %,
GB0017,,04/12/2019 09:23:23,Bolt Inserted -  Geobolt,PUERTO SALGAR(VIA CAÑO ALEGRE-LA DORADA KM (7))-PUERTO SALGAR(VIA CAÑO ALEGRE-LA DORADA KM (7)),PUERTO SALGAR(VIA CAÑO ALEGRE-LA DORADA KM (7)),-74.62474,5.56745,111.0,185.0,32 %,
GB0017,,04/12/2019 09:23:23,Cierre de Geobolt,PUERTO SALGAR(VIA CAÑO ALEGRE-LA DORADA KM (7))-PUERTO SALGAR(VIA CAÑO ALEGRE-LA DORADA KM (7)),PUERTO SALGAR(VIA CAÑO ALEGRE-LA DORADA KM (7)),-74.62474,5.56745,111.0,185.0,32 %,
GB00067,,04/12/2019 08:31:39,Zone leave,3056-Work,"2850 Paces Ferry Rd SE, Atlanta, GA 30339, USA",-84.47152,33.86639,0.0,0.0,2 %,
GB00067,,04/12/2019 06:23:26,Zone entry,3056-Work,"2850 Paces Ferry Rd SE, Atlanta, GA 30339, USA",-84.47331,33.86642,0.0,0.0,3 %,
GB00067,,04/12/2019 05:19:23,Zone leave,3056-Work,"2829 Overlook Pkwy, Atlanta, GA 30339, USA",-84.47051,33.86646,0.0,0.0,3 %,
GB00141,,04/01/2020 20:05:18,Bolt Inserted -  Geobolt,"Autopista Orizaba - Puebla 698, Aquila, Ver., Mexico-Autopista Orizaba - Puebla 698, Aquila, Ver., Mexico","Autopista Orizaba - Puebla 698, Aquila, Ver., Mexico",-97.3383,18.84468,13.0,277.0,42 %,
GB00141,,04/01/2020 20:04:51,Bolt Removed - Geobolt,"Autopista Orizaba - Puebla 698, Aquila, Ver., Mexico-Autopista Orizaba - Puebla 698, Aquila, Ver., Mexico","Autopista Orizaba - Puebla 698, Aquila, Ver., Mexico",-97.33778,18.84455,0.0,296.0,41 %,
GB00141,,04/01/2020 16:48:51,Bolt Inserted -  Geobolt,"Calle 11 1920, Benito JuÃ¡rez, 94590 CÃ³rdoba, Ver., Mexico-Calle 11 1920, Benito JuÃ¡rez, 94590 CÃ³rdoba, Ver., Mexico","Calle 11 1920, Benito JuÃ¡rez, 94590 CÃ³rdoba, Ver., Mexico",-96.93185,18.88496,0.0,60.0,43 %,
GB00141,,04/01/2020 16:48:36,Bolt Removed - Geobolt,"Calle 11 1920, Benito JuÃ¡rez, 94590 CÃ³rdoba, Ver., Mexico-Calle 11 1920, Benito JuÃ¡rez, 94590 CÃ³rdoba, Ver., Mexico","Calle 11 1920, Benito JuÃ¡rez, 94590 CÃ³rdoba, Ver., Mexico",-96.93185,18.88498,0.0,60.0,44 %,
GB00141,,04/01/2020 14:24:30,Bolt Inserted -  Geobolt,"MinatitlÃ¡n - Cordoba 58, Dehesa, Ver., Mexico-MinatitlÃ¡n - Cordoba 58, Dehesa, Ver., Mexico","MinatitlÃ¡n - Cordoba 58, Dehesa, Ver., Mexico",-95.4051,18.08673,126.0,300.0,47 %,
GB00141,,04/01/2020 14:05:17,Bolt Removed - Geobolt,"MinatitlÃ¡n - Cordoba 58, Dehesa, Ver., Mexico-MinatitlÃ¡n - Cordoba 58, Dehesa, Ver., Mexico","MinatitlÃ¡n - Cordoba 58, Dehesa, Ver., Mexico",-95.10384,17.95229,134.0,283.0,45 %,
GB00061,,03/02/2020 10:18:12,Bolt Inserted -  Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,15 %,
GB00061,,03/02/2020 09:45:09,Bolt Removed - Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,12 %,
GB00061,,03/02/2020 09:45:03,Bolt Inserted -  Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,12 %,
GB00061,,03/02/2020 09:43:44,Bolt Removed - Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,13 %,
GB00061,,03/02/2020 09:16:53,Bolt Inserted -  Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,13 %,
GB00061,,03/02/2020 09:01:17,Bolt Removed - Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,13 %,
GB00061,,03/02/2020 09:01:01,Bolt Inserted -  Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,12 %,
GB00061,,03/02/2020 09:00:20,Bolt Removed - Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,11 %,
GB00061,,03/02/2020 09:00:10,Bolt Inserted -  Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,11 %,
GB00061,,03/02/2020 09:00:00,Bolt Removed - Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,12 %,
GB00061,,03/02/2020 08:57:53,Bolt Inserted -  Geobolt,BARRANQUILLA(Glorieta)LAS FLORES-BARRANQUILLA(Glorieta)LAS FLORES,BARRANQUILLA(Glorieta)LAS FLORES,-74.83101,11.01634,0.0,0.0,12 %,
GB00141,,03/01/2020 21:12:47,Bolt Inserted -  Geobolt,"PerifÃ©rico Carlos Pellicer CÃ¡mara 5202, Jose Maria Pino Suarez, 86029 Villahermosa, Tab., Mexico-PerifÃ©rico Carlos Pellicer CÃ¡mara 5202, Jose Maria Pino Suarez, 86029 Villahermosa, Tab., Mexico","PerifÃ©rico Carlos Pellicer CÃ¡mara 5202, Jose Maria Pino Suarez, 86029 Villahermosa, Tab., Mexico",-92.91065,18.01878,0.0,67.0,53 %,
GB00141,,03/01/2020 21:09:53,Bolt Removed - Geobolt,"PerifÃ©rico Carlos Pellicer CÃ¡mara 5202, Jose Maria Pino Suarez, 86029 Villahermosa, Tab., Mexico-PerifÃ©rico Carlos Pellicer CÃ¡mara 5202, Jose Maria Pino Suarez, 86029 Villahermosa, Tab., Mexico","PerifÃ©rico Carlos Pellicer CÃ¡mara 5202, Jose Maria Pino Suarez, 86029 Villahermosa, Tab., Mexico",-92.91091,18.01878,0.0,11.0,54 %,
GB00141,,03/01/2020 16:33:47,Bolt Inserted -  Geobolt,"Privada Xel-Ha 21, 77733 Q.R., Mexico-Privada Xel-Ha 21, 77733 Q.R., Mexico","Privada Xel-Ha 21, 77733 Q.R., Mexico",-87.22501,20.50145,0.0,0.0,88 %,
GB00141,,03/01/2020 16:33:47,Cierre de Geobolt,"Privada Xel-Ha 21, 77733 Q.R., Mexico-Privada Xel-Ha 21, 77733 Q.R., Mexico","Privada Xel-Ha 21, 77733 Q.R., Mexico",-87.22501,20.50145,0.0,0.0,88 %,
GB00141,,03/01/2020 16:33:36,Apertura Geobolt,"Privada Xel-Ha 21, 77733 Q.R., Mexico-Privada Xel-Ha 21, 77733 Q.R., Mexico","Privada Xel-Ha 21, 77733 Q.R., Mexico",-87.22501,20.50145,0.0,0.0,0 %,
GB00141,,03/01/2020 16:33:36,Bolt Removed - Geobolt,"Privada Xel-Ha 21, 77733 Q.R., Mexico-Privada Xel-Ha 21, 77733 Q.R., Mexico","Privada Xel-Ha 21, 77733 Q.R., Mexico",-87.22501,20.50145,0.0,0.0,0 %,
GB00141,,03/01/2020 15:58:51,entrada zona,3505-Zona Barranquilla,BARRANQUILLA(CR 29 B CON CL 4)TERMINAL MARITIMO,-74.76755,10.96642,0.0,0.0,6 %,
GB00141,,02/01/2020 20:37:26,Bolt Inserted -  Geobolt,"Calle 15 139, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico-Calle 15 139, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico","Calle 15 139, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico",-89.59802,21.01292,0.0,0.0,65 %,
GB00141,,02/01/2020 20:37:26,Cierre de Geobolt,"Calle 15 139, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico-Calle 15 139, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico","Calle 15 139, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico",-89.59802,21.01292,0.0,0.0,65 %,
GB00141,,02/01/2020 20:33:21,Apertura Geobolt,"Calle 15 148, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico-Calle 15 148, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico","Calle 15 148, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico",-89.598,21.01301,0.0,107.0,65 %,
GB00141,,02/01/2020 20:33:21,Bolt Removed - Geobolt,"Calle 15 148, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico-Calle 15 148, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico","Calle 15 148, Residencial Montecristo, 97133 MÃ©rida, Yuc., Mexico",-89.598,21.01301,0.0,107.0,65 %,
GB00061,,01/02/2020 14:37:50,Tiempo Geobolt 30 minutos,30-,Without GPS,-74.83101,11.01634,,0.0, %,
GB00096,,01/02/2020 12:18:51,Zone leave,3056-,"6400 Seerley Rd, Indianapolis, IN 46241, USA",-86.27404,39.71474,0.0,301.0,79 %,
GB00075,,01/02/2020 09:37:31,Zone entry,3605-JASSONLD,"FC3M+6W Nuevo Laredo, Tamaulipas, Mexico",-99.56523,27.45312,0.0,357.0,79 %,
GB00075,,01/02/2020 09:16:12,Zone leave,3604-KM26NLD,"8CRF+XM Guerrero III, Nuevo Laredo, Tamps., Mexico",-99.5758,27.34238,72.0,29.0,81 %,
GB00075,,01/02/2020 09:05:31,Zone entry,3604-KM26NLD,"79CP+MG Guerrero III, Nuevo Laredo, Tamps., Mexico",-99.61371,27.27164,51.0,29.0,81 %,
GB00070,,01/02/2020 07:55:12,Zone entry,3698-TSM,"G3GH+G5 Ramos Arizpe, Coahuila, Mexico",-100.92208,25.52637,0.0,18.0,71 %,
GB00086,,01/02/2020 07:53:31,Zone entry,3698-TSM,"G3GH+H3 Ramos Arizpe, Coahuila, Mexico",-100.92225,25.52641,0.0,131.0,66 %,
GB00078,,01/02/2020 07:53:09,Zone entry,3698-TSM,"G3GH+G4 Ramos Arizpe, Coahuila, Mexico",-100.92214,25.52634,0.0,103.0,67 %,
GB00087,,01/02/2020 07:52:53,Zone entry,3698-TSM,"G3GH+H4 Ramos Arizpe, Coahuila, Mexico",-100.92224,25.5264,0.0,0.0,59 %,
GB00065,,01/02/2020 07:50:23,Zone entry,3698-TSM,"G3GH+G4 Ramos Arizpe, Coahuila, Mexico",-100.92217,25.52636,0.0,0.0,63 %,
GB00079,,01/02/2020 07:48:37,Zone entry,3698-TSM,"G3GH+H4 Ramos Arizpe, Coahuila, Mexico",-100.9222,25.52639,0.0,0.0,59 %,
GB00088,,01/02/2020 07:48:31,Zone entry,3698-TSM,"G3GH+R8 Ramos Arizpe, Coahuila, Mexico",-100.92173,25.52705,0.0,0.0,61 %,
GB00074,,01/02/2020 07:47:16,Zone entry,3698-TSM,"G3GH+H4 Ramos Arizpe, Coahuila, Mexico",-100.92217,25.5264,0.0,0.0,60 %,
GB00075,,01/02/2020 04:50:24,Zone leave,3602-TECHNOCAST,"J43P+9Q Santa MarÃ­a, Coah., Mexico",-100.86307,25.60348,79.0,67.0,81 %,
GB00075,,01/02/2020 04:27:58,Bolt Inserted -  Geobolt,"H4XC+QM Santa MarÃ­a, Coah., Mexico-H4XC+QM Santa MarÃ­a, Coah., Mexico","H4XC+QM Santa MarÃ­a, Coah., Mexico",-100.87835,25.59939,0.0,195.0,82 %,
GB00075,,01/02/2020 04:27:53,Bolt Removed - Geobolt,"H4XC+QM Santa MarÃ­a, Coah., Mexico-H4XC+QM Santa MarÃ­a, Coah., Mexico","H4XC+QM Santa MarÃ­a, Coah., Mexico",-100.87834,25.59939,0.0,195.0,82 %,
GB00075,,01/02/2020 04:27:32,Bolt Inserted -  Geobolt,"H4XC+QM Santa MarÃ­a, Coah., Mexico-H4XC+QM Santa MarÃ­a, Coah., Mexico","H4XC+QM Santa MarÃ­a, Coah., Mexico",-100.87829,25.59938,0.0,265.0,80 %,
GB00075,,01/02/2020 04:27:24,Bolt Removed - Geobolt,"H4XC+PM Santa MarÃ­a, Coah., Mexico-H4XC+PM Santa MarÃ­a, Coah., Mexico","H4XC+PM Santa MarÃ­a, Coah., Mexico",-100.87827,25.59937,0.0,17.0,80 %,
